Time/s,Azimuth/deg,Zenith/deg
577032,-47.22000000,57.38400000
577033,-40.80000000,59.51500000
577034,-43.22000000,58.79800000
577035,-45.79000000,58.06000000
577036,-48.53000000,57.29900000
577037,-42.11000000,59.54200000
577038,-44.53000000,58.78900000
577039,-47.09000000,58.01400000
577040,-49.83000000,57.21500000
577041,-43.43000000,59.56800000
577042,-45.83000000,58.77900000
577043,-48.39000000,57.96800000
577044,-51.14000000,57.13200000
577045,-44.74000000,59.59300000
577046,-47.14000000,58.76900000
577047,-49.70000000,57.92200000
577048,-52.44000000,57.04900000
577049,-46.05000000,59.61800000
577050,-48.45000000,58.75900000
577051,-51.00000000,57.87600000
577052,-53.74000000,56.96700000
577053,-47.37000000,59.64200000
577054,-49.76000000,58.74900000
577055,-52.30000000,57.83100000
577056,-55.04000000,56.88500000
577057,-48.69000000,59.66600000
577058,-51.07000000,58.73800000
577059,-53.60000000,57.78500000
577060,-56.33000000,56.80500000
577061,-50.01000000,59.68800000
577062,-52.38000000,58.72700000
577063,-54.90000000,57.74000000
577064,-57.63000000,56.72400000
577065,-51.33000000,59.71000000
577066,-53.69000000,58.71600000
577067,-56.20000000,57.69600000
577068,-58.92000000,56.64500000
577069,-52.66000000,59.73100000
577070,-55.00000000,58.70500000
577071,-57.50000000,57.65100000
577072,-60.21000000,56.56600000
577073,-53.98000000,59.75200000
577074,-56.31000000,58.69300000
577075,-58.80000000,57.60700000
577076,-61.50000000,56.48800000
577077,-55.31000000,59.77200000
577078,-57.62000000,58.68200000
577079,-60.10000000,57.56200000
577080,-62.78000000,56.41100000
577081,-56.64000000,59.79000000
577082,-58.93000000,58.66900000
577083,-61.40000000,57.51900000
577084,-64.07000000,56.33500000
577085,-57.97000000,59.80800000
577086,-60.25000000,58.65700000
577087,-62.69000000,57.47500000
577088,-65.35000000,56.25900000
577089,-59.30000000,59.82500000
577090,-61.56000000,58.64400000
577091,-63.99000000,57.43200000
577092,-66.62000000,56.18500000
577093,-60.64000000,59.84100000
577094,-62.87000000,58.63100000
577095,-65.28000000,57.38900000
577096,-67.90000000,56.11100000
577097,-61.97000000,59.85600000
577098,-64.19000000,58.61800000
577099,-66.58000000,57.34600000
577100,-69.18000000,56.03800000
577101,-63.31000000,59.87000000
577102,-65.50000000,58.60400000
577103,-67.87000000,57.30400000
577104,-70.45000000,55.96600000
577105,-64.65000000,59.88400000
577106,-66.82000000,58.59000000
577107,-69.16000000,57.26200000
577108,-71.72000000,55.89600000
577109,-65.99000000,59.89600000
577110,-68.13000000,58.57500000
577111,-70.46000000,57.22000000
577112,-72.99000000,55.82600000
577113,-67.33000000,59.90700000
577114,-69.45000000,58.56100000
577115,-71.75000000,57.17900000
577116,-74.25000000,55.75700000
577117,-68.67000000,59.91700000
577118,-70.77000000,58.54600000
577119,-73.04000000,57.13700000
577120,-75.52000000,55.69000000
577121,-70.02000000,59.92600000
577122,-72.09000000,58.53000000
577123,-74.33000000,57.09700000
577124,-76.78000000,55.62300000
577125,-71.37000000,59.93400000
577126,-73.41000000,58.51400000
577127,-75.62000000,57.05600000
577128,-78.04000000,55.55800000
577129,-72.71000000,59.94100000
577130,-74.72000000,58.49800000
577131,-76.91000000,57.01600000
577132,-79.30000000,55.49300000
577133,-74.06000000,59.94600000
577134,-76.04000000,58.48100000
577135,-78.20000000,56.97700000
577136,-80.55600000,55.43000000
577137,-75.41000000,59.95100000
577138,-77.36000000,58.46400000
577139,-79.48000000,56.93800000
577140,-81.81000000,55.36800000
577141,-76.77000000,59.95400000
577142,-78.68000000,58.44700000
577143,-80.77100000,56.89900000
577144,-83.06300000,55.30700000
577145,-78.12000000,59.95600000
577146,-80.00400000,58.42900000
577147,-82.05700000,56.86000000
577148,-84.31400000,55.24800000
577149,-79.48000000,59.95700000
577150,-81.32500000,58.41000000
577151,-83.34300000,56.82200000
577152,-85.56300000,55.19000000
577153,-80.83200000,59.95700000
577154,-82.64700000,58.39200000
577155,-84.62800000,56.78500000
577156,-86.81000000,55.13300000
577157,-82.19000000,59.95600000
577158,-83.96900000,58.37300000
577159,-85.91300000,56.74700000
577160,-88.05500000,55.07700000
577161,-83.54900000,59.95300000
577162,-85.29200000,58.35300000
577163,-87.19700000,56.71100000
577164,-89.29900000,55.02200000
577165,-84.91000000,59.94900000
577166,-86.61500000,58.33300000
577167,-88.48100000,56.67400000
577169,-86.27100000,59.94400000
577170,-87.93800000,58.31200000
577171,-89.76400000,56.63800000
577173,-87.63400000,59.93700000
577174,-89.26200000,58.29200000
577177,-88.99800000,59.92900000
577717,89.89000000,50.67100000
577721,88.66000000,50.61800000
577725,87.43000000,50.56700000
577726,89.53000000,52.52900000
577729,86.20000000,50.51700000
577730,88.26000000,52.49300000
577733,84.97000000,50.46900000
577734,86.98000000,52.45700000
577735,88.77000000,54.37200000
577737,83.75000000,50.42200000
577738,85.71000000,52.42300000
577739,87.45000000,54.34900000
577740,89.01000000,56.20800000
577741,82.52000000,50.37700000
577742,84.44000000,52.38800000
577743,86.13000000,54.32500000
577744,87.65000000,56.19500000
577745,81.30000000,50.33300000
577746,83.17000000,52.35400000
577747,84.82000000,54.30100000
577748,86.29000000,56.18000000
577749,80.08000000,50.29100000
577750,81.89000000,52.32100000
577751,83.50000000,54.27600000
577752,84.93000000,56.16400000
577753,78.86000000,50.25100000
577754,80.62000000,52.28800000
577755,82.18000000,54.25000000
577756,83.57000000,56.14600000
577757,77.64000000,50.21200000
577758,79.35000000,52.25600000
577759,80.86000000,54.22500000
577760,82.21000000,56.12700000
577761,76.42000000,50.17500000
577762,78.08000000,52.22400000
577763,79.54000000,54.19800000
577764,80.84000000,56.10600000
577765,75.21000000,50.13900000
577766,76.81000000,52.19200000
577767,78.22000000,54.17200000
577768,79.48000000,56.08400000
577769,73.99000000,50.10500000
577770,75.54000000,52.16200000
577771,76.90000000,54.14400000
577772,78.11000000,56.06000000
577773,72.78000000,50.07300000
577774,74.27000000,52.13100000
577775,75.58000000,54.11600000
577776,76.74000000,56.03500000
577777,71.57000000,50.04200000
577778,73.00000000,52.10200000
577779,74.26000000,54.08800000
577780,75.38000000,56.00800000
577781,70.36000000,50.01300000
577782,71.74000000,52.07200000
577783,72.94000000,54.05900000
577784,74.01000000,55.98000000
577785,69.15000000,49.98600000
577786,70.47000000,52.04400000
577787,71.62000000,54.03000000
577788,72.64000000,55.95000000
577789,67.94000000,49.96000000
577790,69.20000000,52.01600000
577791,70.30000000,54.00000000
577792,71.27000000,55.91900000
577793,66.73000000,49.93600000
577794,67.93000000,51.98800000
577795,68.98000000,53.96900000
577796,69.90000000,55.88600000
577797,65.52000000,49.91300000
577798,66.67000000,51.96100000
577799,67.66000000,53.93900000
577800,68.53000000,55.85200000
577801,64.32000000,49.89200000
577802,65.40000000,51.93400000
577803,66.34000000,53.90700000
577804,67.16000000,55.81600000
577805,63.11000000,49.87300000
577806,64.13000000,51.90900000
577807,65.02000000,53.87500000
577808,65.78000000,55.77900000
577809,61.91000000,49.85600000
577810,62.87000000,51.88300000
577811,63.69000000,53.84300000
577812,64.41000000,55.74000000
577813,60.71000000,49.84000000
577814,61.60000000,51.85800000
577815,62.37000000,53.81000000
577816,63.04000000,55.70000000
577817,59.50000000,49.82600000
577818,60.34000000,51.83400000
577819,61.05000000,53.77600000
577820,61.66000000,55.65800000
577821,58.30000000,49.81300000
577822,59.07000000,51.81000000
577823,59.73000000,53.74200000
577824,60.29000000,55.61500000
577825,57.10000000,49.80200000
577826,57.81000000,51.78700000
577827,58.41000000,53.70800000
577828,58.91000000,55.57000000
577829,55.90000000,49.79200000
577830,56.54000000,51.76400000
577831,57.08000000,53.67300000
577832,57.54000000,55.52400000
577833,54.70000000,49.78500000
577834,55.28000000,51.74100000
577835,55.76000000,53.63700000
577836,56.16000000,55.47600000
577837,53.50000000,49.77800000
577838,54.02000000,51.72000000
577839,54.44000000,53.60100000
577840,54.78000000,55.42700000
577841,52.30000000,49.77400000
577842,52.75000000,51.69800000
577843,53.12000000,53.56500000
577844,53.41000000,55.37600000
577845,51.10000000,49.77000000
577846,51.49000000,51.67800000
577847,51.80000000,53.52800000
577848,52.03000000,55.32400000
577849,49.90000000,49.76900000
577850,50.22000000,51.65700000
577851,50.47000000,53.49000000
577852,50.65000000,55.27000000
577853,48.70000000,49.76900000
577854,48.96000000,51.63800000
577855,49.15000000,53.45200000
577856,49.28000000,55.21500000
577857,47.50000000,49.77000000
577858,47.70000000,51.61800000
577859,47.83000000,53.41400000
577860,47.90000000,55.15800000
577861,46.30000000,49.77300000
577862,46.43000000,51.60000000
577863,46.51000000,53.37500000
577864,46.52000000,55.10000000
577865,45.10000000,49.77700000
577866,45.17000000,51.58100000
577867,45.18000000,53.33500000
577868,45.14000000,55.04100000
577869,43.90000000,49.78300000
577870,43.91000000,51.56400000
577871,43.86000000,53.29500000
577872,43.77000000,54.98000000
577873,42.70000000,49.79000000
577874,42.65000000,51.54600000
577875,42.54000000,53.25500000
577876,42.39000000,54.91800000
577877,41.50000000,49.79900000
577878,41.38000000,51.53000000
577879,41.22000000,53.21400000
577880,41.01000000,54.85400000
577881,40.30000000,49.80900000
577882,40.12000000,51.51300000
577883,39.89000000,53.17300000
577884,39.63000000,54.78900000
577885,39.10000000,49.82100000
577886,38.86000000,51.49700000
577887,38.57000000,53.13100000
577888,38.26000000,54.72300000
577889,37.90000000,49.83300000
577890,37.59000000,51.48200000
577891,37.25000000,53.08900000
577892,36.88000000,54.65500000
577893,36.70000000,49.84800000
577894,36.33000000,51.46700000
577895,35.93000000,53.04600000
577896,35.50000000,54.58600000
577897,35.50000000,49.86300000
577898,35.07000000,51.45200000
577899,34.61000000,53.00300000
577900,34.12000000,54.51600000
577901,34.30000000,49.88000000
577902,33.80000000,51.43800000
577903,33.29000000,52.95900000
577904,32.75000000,54.44400000
577905,33.10000000,49.89800000
577906,32.54000000,51.42500000
577907,31.96000000,52.91600000
577908,31.37000000,54.37100000
577909,31.89000000,49.91700000
577910,31.28000000,51.41100000
577911,30.64000000,52.87100000
577912,30.00000000,54.29700000
577913,30.69000000,49.93800000
577914,30.01000000,51.39900000
577915,29.32000000,52.82700000
577916,28.62000000,54.22200000
577917,29.49000000,49.95900000
577918,28.75000000,51.38600000
577919,28.00000000,52.78100000
577920,27.24000000,54.14500000
577921,28.28000000,49.98200000
577922,27.49000000,51.37400000
577923,26.68000000,52.73600000
577924,25.87000000,54.06700000
577925,27.08000000,50.00600000
577926,26.22000000,51.36300000
577927,25.36000000,52.69000000
577928,24.49000000,53.98800000
577929,25.87000000,50.03100000
577930,24.96000000,51.35100000
577931,24.04000000,52.64400000
577932,23.12000000,53.90800000
577933,24.66000000,50.05700000
577934,23.69000000,51.34000000
577935,22.72000000,52.59700000
577936,21.75000000,53.82700000
577937,23.45000000,50.08400000
577938,22.43000000,51.33000000
577939,21.40000000,52.55000000
577940,20.37000000,53.74500000
577941,22.24000000,50.11200000
577942,21.16000000,51.32000000
577943,20.08000000,52.50300000
577944,19.00000000,53.66100000
577945,21.03000000,50.14200000
577946,19.90000000,51.31000000
577947,18.77000000,52.45500000
577948,17.63000000,53.57700000
577949,19.82000000,50.17200000
577950,18.63000000,51.30000000
577951,17.45000000,52.40700000
577952,16.26000000,53.49100000
577953,18.61000000,50.20300000
577954,17.37000000,51.29100000
577955,16.13000000,52.35900000
577956,14.89000000,53.40500000
577957,17.39000000,50.23500000
577958,16.10000000,51.28200000
577959,14.81000000,52.31000000
577960,13.52000000,53.31700000
577961,16.18000000,50.26700000
577962,14.84000000,51.27400000
577963,13.49000000,52.26100000
577964,12.15000000,53.22900000
577965,14.96000000,50.30100000
577966,13.57000000,51.26500000
577967,12.18000000,52.21200000
577968,10.78000000,53.14000000
577969,13.74000000,50.33500000
577970,12.30000000,51.25700000
577971,10.86000000,52.16300000
577972,9.42000000,53.04900000
577973,12.52000000,50.37000000
577974,11.04000000,51.25000000
577975,9.55000000,52.11300000
577976,8.05000000,52.95800000
577977,11.30000000,50.40600000
577978,9.77000000,51.24200000
577979,8.23000000,52.06300000
577980,6.68000000,52.86600000
577981,10.08000000,50.44300000
577982,8.50000000,51.23500000
577983,6.91000000,52.01200000
577984,5.32000000,52.77400000
577985,8.86000000,50.48000000
577986,7.23000000,51.22800000
577987,5.60000000,51.96200000
577988,3.96000000,52.68000000
577989,7.63000000,50.51800000
577990,5.96000000,51.22100000
577991,4.29000000,51.91100000
577992,2.60000000,52.58600000
577993,6.41000000,50.55600000
577994,4.70000000,51.21500000
577995,2.97000000,51.86000000
577996,1.24000000,52.49100000
577997,5.18000000,50.59500000
577998,3.43000000,51.20800000
577999,1.66000000,51.80900000
578000,-0.12000000,52.39500000
578001,3.95000000,50.63400000
578002,2.16000000,51.20200000
578003,0.35000000,51.75800000
578004,-1.48000000,52.29900000
578005,2.72000000,50.67400000
578006,0.89000000,51.19600000
578007,-0.97000000,51.70600000
578008,-2.84000000,52.20200000
578009,1.49000000,50.71400000
578010,-0.38000000,51.19100000
578011,-2.28000000,51.65500000
578012,-4.20000000,52.10500000
578013,0.26000000,50.75500000
578014,-1.65000000,51.18500000
578015,-3.59000000,51.60300000
578016,-5.55000000,52.00700000
578017,-0.98000000,50.79600000
578018,-2.93000000,51.17900000
578019,-4.90000000,51.55100000
578020,-6.90000000,51.90800000
578021,-2.22000000,50.83800000
578022,-4.20000000,51.17400000
578023,-6.21000000,51.49900000
578024,-8.26000000,51.80900000
578025,-3.46000000,50.87900000
578026,-5.47000000,51.16900000
578027,-7.52000000,51.44600000
578028,-9.61000000,51.71000000
578029,-4.70000000,50.92100000
578030,-6.74000000,51.16400000
578031,-8.83000000,51.39400000
578032,-10.96000000,51.61000000
578033,-5.94000000,50.96300000
578034,-8.02000000,51.15900000
578035,-10.14000000,51.34200000
578036,-12.30000000,51.51000000
578037,-7.18000000,51.00600000
578038,-9.29000000,51.15400000
578039,-11.44000000,51.28900000
578040,-13.65000000,51.40900000
578041,-8.43000000,51.04800000
578042,-10.56000000,51.14900000
578043,-12.75000000,51.23600000
578044,-14.99000000,51.30800000
578045,-9.68000000,51.09100000
578046,-11.84000000,51.14400000
578047,-14.06000000,51.18400000
578048,-16.34000000,51.20700000
578049,-10.93000000,51.13400000
578050,-13.11000000,51.14000000
578051,-15.36000000,51.13100000
578052,-17.68000000,51.10600000
578053,-12.18000000,51.17600000
578054,-14.39000000,51.13500000
578055,-16.67000000,51.07800000
578056,-19.02000000,51.00500000
578057,-13.43000000,51.21900000
578058,-15.67000000,51.13000000
578059,-17.97000000,51.02600000
578060,-20.36000000,50.90300000
578061,-14.68000000,51.26200000
578062,-16.94000000,51.12500000
578063,-19.28000000,50.97300000
578064,-21.69000000,50.80100000
578065,-15.94000000,51.30400000
578066,-18.22000000,51.12100000
578067,-20.58000000,50.92000000
578068,-23.03000000,50.69900000
578069,-17.20000000,51.34700000
578070,-19.50000000,51.11600000
578071,-21.88000000,50.86700000
578072,-24.36000000,50.59800000
578073,-18.46000000,51.38900000
578074,-20.78000000,51.11100000
578075,-23.18000000,50.81500000
578076,-25.69000000,50.49600000
578077,-19.72000000,51.43100000
578078,-22.06000000,51.10700000
578079,-24.48000000,50.76200000
578080,-27.02000000,50.39400000
578081,-20.98000000,51.47300000
578082,-23.34000000,51.10200000
578083,-25.79000000,50.70900000
578084,-28.35000000,50.29200000
578085,-22.25000000,51.51500000
578086,-24.62000000,51.09700000
578087,-27.09000000,50.65700000
578088,-29.67000000,50.19100000
578089,-23.52000000,51.55600000
578090,-25.90000000,51.09200000
578091,-28.38000000,50.60400000
578092,-31.00000000,50.08900000
578093,-24.79000000,51.59700000
578094,-27.18000000,51.08700000
578095,-29.68000000,50.55200000
578096,-32.32000000,49.98800000
578097,-26.06000000,51.63800000
578098,-28.46000000,51.08200000
578099,-30.98000000,50.50000000
578100,-33.64000000,49.88700000
578101,-27.33000000,51.67900000
578102,-29.74000000,51.07700000
578103,-32.28000000,50.44700000
578104,-34.96000000,49.78700000
578105,-28.61000000,51.71800000
578106,-31.02000000,51.07200000
578107,-33.57000000,50.39500000
578108,-36.27000000,49.68600000
578109,-29.88000000,51.75800000
578110,-32.31000000,51.06600000
578111,-34.87000000,50.34400000
578112,-37.59000000,49.58600000
578113,-31.16000000,51.79700000
578114,-33.59000000,51.06100000
578115,-36.16000000,50.29200000
578116,-38.90000000,49.48700000
578117,-32.44000000,51.83500000
578118,-34.88000000,51.05500000
578119,-37.46000000,50.24000000
578120,-40.21000000,49.38800000
578121,-33.72000000,51.87300000
578122,-36.16000000,51.04900000
578123,-38.75000000,50.18900000
578124,-41.51000000,49.28900000
578125,-35.01000000,51.91000000
578126,-37.45000000,51.04300000
578127,-40.04000000,50.13800000
578128,-42.82000000,49.19100000
578129,-36.30000000,51.94700000
578130,-38.74000000,51.03600000
578131,-41.33000000,50.08700000
578132,-44.12000000,49.09400000
578133,-37.58000000,51.98300000
578134,-40.02000000,51.03000000
578135,-42.62000000,50.03600000
578136,-45.42000000,48.99700000
578137,-38.87000000,52.01800000
578138,-41.31000000,51.02300000
578139,-43.91000000,49.98600000
578140,-46.72000000,48.90000000
578141,-40.16000000,52.05300000
578142,-42.60000000,51.01600000
578143,-45.20000000,49.93600000
578144,-48.02000000,48.80500000
578145,-41.46000000,52.08700000
578146,-43.89000000,51.00900000
578147,-46.49000000,49.88600000
578148,-49.31000000,48.71000000
578149,-42.75000000,52.12000000
578150,-45.18000000,51.00200000
578151,-47.78000000,49.83600000
578152,-50.60000000,48.61600000
578153,-44.05000000,52.15200000
578154,-46.47000000,50.99400000
578155,-49.07000000,49.78700000
578156,-51.89000000,48.52300000
578157,-45.35000000,52.18300000
578158,-47.76000000,50.98600000
578159,-50.35000000,49.73700000
578160,-53.18000000,48.43000000
578161,-46.65000000,52.21400000
578162,-49.05000000,50.97800000
578163,-51.64000000,49.68900000
578164,-54.46000000,48.33900000
578165,-47.95000000,52.24300000
578166,-50.34000000,50.96900000
578167,-52.92000000,49.64000000
578168,-55.75000000,48.24800000
578169,-49.26000000,52.27200000
578170,-51.63000000,50.96000000
578171,-54.21000000,49.59200000
578172,-57.03000000,48.15900000
578173,-50.56000000,52.30000000
578174,-52.92000000,50.95100000
578175,-55.49000000,49.54400000
578176,-58.30000000,48.07000000
578177,-51.87000000,52.32600000
578178,-54.22000000,50.94200000
578179,-56.77000000,49.49700000
578180,-59.58000000,47.98200000
578181,-53.18000000,52.35200000
578182,-55.51000000,50.93200000
578183,-58.05000000,49.45000000
578184,-60.85000000,47.89600000
578185,-54.49000000,52.37700000
578186,-56.81000000,50.92200000
578187,-59.33000000,49.40300000
578188,-62.12000000,47.81000000
578189,-55.80000000,52.40000000
578190,-58.10000000,50.91100000
578191,-60.61000000,49.35700000
578192,-63.39000000,47.72600000
578193,-57.12000000,52.42300000
578194,-59.40000000,50.90100000
578195,-61.89000000,49.31100000
578196,-64.66000000,47.64300000
578197,-58.43000000,52.44400000
578198,-60.69000000,50.88900000
578199,-63.17000000,49.26500000
578200,-65.92000000,47.56100000
578201,-59.75000000,52.46400000
578202,-61.99000000,50.87800000
578203,-64.45000000,49.22000000
578204,-67.19000000,47.48100000
578205,-61.07000000,52.48300000
578206,-63.29000000,50.86600000
578207,-65.73000000,49.17500000
578208,-68.45000000,47.40100000
578209,-62.39000000,52.50100000
578210,-64.58000000,50.85300000
578211,-67.00000000,49.13100000
578212,-69.70000000,47.32300000
578213,-63.71000000,52.51800000
578214,-65.88000000,50.84100000
578215,-68.28000000,49.08700000
578216,-70.96000000,47.24600000
578217,-65.04000000,52.53300000
578218,-67.18000000,50.82700000
578219,-69.55000000,49.04400000
578220,-72.21000000,47.17100000
578221,-66.36000000,52.54700000
578222,-68.48000000,50.81400000
578223,-70.83000000,49.00100000
578224,-73.46000000,47.09700000
578225,-67.69000000,52.56000000
578226,-69.78000000,50.80000000
578227,-72.10000000,48.95900000
578228,-74.71000000,47.02400000
578229,-69.02000000,52.57100000
578230,-71.08000000,50.78500000
578231,-73.37000000,48.91700000
578232,-75.95000000,46.95300000
578233,-70.35000000,52.58100000
578234,-72.38000000,50.77000000
578235,-74.65000000,48.87600000
578236,-77.20000000,46.88400000
578237,-71.68000000,52.59000000
578238,-73.68000000,50.75500000
578239,-75.92000000,48.83500000
578240,-78.44000000,46.81600000
578241,-73.01000000,52.59800000
578242,-74.98000000,50.73900000
578243,-77.19000000,48.79400000
578244,-79.68000000,46.74900000
578245,-74.34000000,52.60400000
578246,-76.29000000,50.72300000
578247,-78.46000000,48.75400000
578248,-80.91600000,46.68400000
578249,-75.68000000,52.60900000
578250,-77.59000000,50.70600000
578251,-79.73000000,48.71500000
578252,-82.15100000,46.62100000
578253,-77.01000000,52.61200000
578254,-78.89000000,50.68900000
578255,-80.99400000,48.67600000
578256,-83.38400000,46.55900000
578257,-78.35000000,52.61400000
578258,-80.19500000,50.67100000
578259,-82.26200000,48.63800000
578260,-84.61500000,46.49900000
578261,-79.69000000,52.61400000
578262,-81.49900000,50.65300000
578263,-83.52900000,48.60000000
578264,-85.84400000,46.44100000
578265,-81.03200000,52.61300000
578266,-82.80300000,50.63500000
578267,-84.79600000,48.56300000
578268,-87.07100000,46.38400000
578269,-82.37400000,52.61100000
578270,-84.10800000,50.61500000
578271,-86.06100000,48.52700000
578272,-88.29600000,46.32900000
578273,-83.71600000,52.60700000
578274,-85.41300000,50.59600000
578275,-87.32700000,48.49000000
578276,-89.51900000,46.27500000
578277,-85.06000000,52.60100000
578278,-86.71900000,50.57600000
578279,-88.59100000,48.45500000
578281,-86.40500000,52.59400000
578282,-88.02400000,50.55500000
578283,-89.85500000,48.42000000
578285,-87.75200000,52.58500000
578286,-89.33000000,50.53400000
578289,-89.09900000,52.57500000
578841,89.34000000,42.14200000
578845,88.14000000,42.10000000
578846,89.95000000,44.67300000
578849,86.94000000,42.06000000
578850,88.70000000,44.64500000
578853,85.74000000,42.02300000
578854,87.45000000,44.61700000
578855,88.90000000,47.05100000
578857,84.55000000,41.98700000
578858,86.21000000,44.59000000
578859,87.61000000,47.03300000
578860,88.82000000,49.34000000
578861,83.35000000,41.95400000
578862,84.96000000,44.56400000
578863,86.31000000,47.01300000
578864,87.48000000,49.32800000
578865,82.16000000,41.92200000
578866,83.71000000,44.53900000
578867,85.02000000,46.99400000
578868,86.14000000,49.31400000
578869,80.97000000,41.89300000
578870,82.47000000,44.51400000
578871,83.72000000,46.97400000
578872,84.79000000,49.29800000
578873,79.78000000,41.86600000
578874,81.22000000,44.49000000
578875,82.42000000,46.95300000
578876,83.45000000,49.28100000
578877,78.59000000,41.84100000
578878,79.97000000,44.46700000
578879,81.13000000,46.93200000
578880,82.11000000,49.26200000
578881,77.40000000,41.81800000
578882,78.73000000,44.44400000
578883,79.83000000,46.91000000
578884,80.76000000,49.24100000
578885,76.22000000,41.79800000
578886,77.48000000,44.42300000
578887,78.53000000,46.88700000
578888,79.42000000,49.21800000
578889,75.03000000,41.77900000
578890,76.24000000,44.40100000
578891,77.24000000,46.86400000
578892,78.07000000,49.19400000
578893,73.85000000,41.76300000
578894,74.99000000,44.38100000
578895,75.94000000,46.84100000
578896,76.73000000,49.16800000
578897,72.66000000,41.74900000
578898,73.75000000,44.36100000
578899,74.64000000,46.81700000
578900,75.38000000,49.14000000
578901,71.48000000,41.73600000
578902,72.51000000,44.34200000
578903,73.34000000,46.79200000
578904,74.04000000,49.11000000
578905,70.30000000,41.72600000
578906,71.26000000,44.32400000
578907,72.04000000,46.76700000
578908,72.69000000,49.07900000
578909,69.12000000,41.71800000
578910,70.02000000,44.30600000
578911,70.75000000,46.74100000
578912,71.34000000,49.04600000
578913,67.94000000,41.71300000
578914,68.78000000,44.28900000
578915,69.45000000,46.71400000
578916,69.99000000,49.01200000
578917,66.76000000,41.70900000
578918,67.54000000,44.27300000
578919,68.15000000,46.68700000
578920,68.65000000,48.97500000
578921,65.58000000,41.70700000
578922,66.29000000,44.25700000
578923,66.85000000,46.66000000
578924,67.30000000,48.93700000
578925,64.41000000,41.70800000
578926,65.05000000,44.24300000
578927,65.55000000,46.63200000
578928,65.95000000,48.89700000
578929,63.23000000,41.71000000
578930,63.81000000,44.22800000
578931,64.26000000,46.60300000
578932,64.60000000,48.85600000
578933,62.05000000,41.71500000
578934,62.57000000,44.21500000
578935,62.96000000,46.57400000
578936,63.25000000,48.81300000
578937,60.87000000,41.72200000
578938,61.33000000,44.20200000
578939,61.66000000,46.54400000
578940,61.90000000,48.76800000
578941,59.70000000,41.73000000
578942,60.09000000,44.19000000
578943,60.36000000,46.51400000
578944,60.55000000,48.72100000
578945,58.52000000,41.74100000
578946,58.84000000,44.17900000
578947,59.06000000,46.48300000
578948,59.20000000,48.67300000
578949,57.34000000,41.75400000
578950,57.60000000,44.16800000
578951,57.77000000,46.45200000
578952,57.85000000,48.62300000
578953,56.17000000,41.76800000
578954,56.36000000,44.15800000
578955,56.47000000,46.42000000
578956,56.50000000,48.57100000
578957,54.99000000,41.78500000
578958,55.12000000,44.14900000
578959,55.17000000,46.38700000
578960,55.15000000,48.51800000
578961,53.81000000,41.80300000
578962,53.88000000,44.14000000
578963,53.87000000,46.35400000
578964,53.80000000,48.46300000
578965,52.64000000,41.82400000
578966,52.64000000,44.13200000
578967,52.57000000,46.32100000
578968,52.45000000,48.40700000
578969,51.46000000,41.84600000
578970,51.40000000,44.12400000
578971,51.28000000,46.28700000
578972,51.11000000,48.34900000
578973,50.28000000,41.87000000
578974,50.16000000,44.11700000
578975,49.98000000,46.25200000
578976,49.76000000,48.28900000
578977,49.11000000,41.89600000
578978,48.92000000,44.11100000
578979,48.68000000,46.21700000
578980,48.41000000,48.22800000
578981,47.93000000,41.92400000
578982,47.68000000,44.10600000
578983,47.38000000,46.18200000
578984,47.06000000,48.16500000
578985,46.75000000,41.95300000
578986,46.44000000,44.10100000
578987,46.09000000,46.14600000
578988,45.71000000,48.10000000
578989,45.57000000,41.98500000
578990,45.20000000,44.09600000
578991,44.79000000,46.10900000
578992,44.36000000,48.03500000
578993,44.39000000,42.01800000
578994,43.95000000,44.09300000
578995,43.49000000,46.07200000
578996,43.01000000,47.96700000
578997,43.21000000,42.05200000
578998,42.71000000,44.09000000
578999,42.20000000,46.03500000
579000,41.67000000,47.89800000
579001,42.03000000,42.08800000
579002,41.47000000,44.08700000
579003,40.90000000,45.99700000
579004,40.32000000,47.82800000
579005,40.85000000,42.12600000
579006,40.23000000,44.08500000
579007,39.60000000,45.95900000
579008,38.97000000,47.75600000
579009,39.67000000,42.16600000
579010,38.99000000,44.08400000
579011,38.31000000,45.92000000
579012,37.63000000,47.68200000
579013,38.48000000,42.20700000
579014,37.75000000,44.08300000
579015,37.01000000,45.88100000
579016,36.28000000,47.60800000
579017,37.30000000,42.24900000
579018,36.51000000,44.08200000
579019,35.72000000,45.84100000
579020,34.94000000,47.53100000
579021,36.11000000,42.29300000
579022,35.26000000,44.08300000
579023,34.42000000,45.80100000
579024,33.59000000,47.45400000
579025,34.93000000,42.33800000
579026,34.02000000,44.08300000
579027,33.13000000,45.76000000
579028,32.25000000,47.37500000
579029,33.74000000,42.38500000
579030,32.78000000,44.08500000
579031,31.84000000,45.71900000
579032,30.91000000,47.29500000
579033,32.55000000,42.43300000
579034,31.54000000,44.08600000
579035,30.54000000,45.67800000
579036,29.56000000,47.21300000
579037,31.36000000,42.48300000
579038,30.29000000,44.08900000
579039,29.25000000,45.63600000
579040,28.22000000,47.13000000
579041,30.17000000,42.53300000
579042,29.05000000,44.09100000
579043,27.96000000,45.59400000
579044,26.88000000,47.04600000
579045,28.98000000,42.58500000
579046,27.81000000,44.09500000
579047,26.66000000,45.55200000
579048,25.54000000,46.96100000
579049,27.79000000,42.63800000
579050,26.56000000,44.09800000
579051,25.37000000,45.50900000
